pid,survey_count,age_35_years,all_survey_years,min_age,max_age
312227102,6,2010,"2010,2012,2014,2016,2018,2020",2,47
312268102,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,42
312295103,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
312310431,6,"2012,2014,2016","2012,2014,2016,2018,2020,2022",1,43
312326103,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
312343101,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,45
312343104,6,2010,"2010,2012,2014,2016,2018,2020",2,46
312344101,6,2010,"2010,2012,2014,2016,2018,2020",2,46
312366103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
312442103,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
312448103,6,2020,"2010,2012,2014,2016,2018,2020",2,35
312466101,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
312469101,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
312510101,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,44
312510104,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
320018104,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
320050101,6,"2012,2014,2016","2010,2012,2014,2016,2018,2020",2,41
320074103,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,43
320124104,6,2012,"2012,2014,2016,2018,2020,2022",2,47
320137431,6,2022,"2012,2014,2016,2018,2020,2022",2,34
320141104,6,2020,"2012,2014,2016,2018,2020,2022",2,38
320161103,6,2020,"2010,2012,2014,2016,2018,2020",1,33
320166106,6,2020,"2010,2012,2014,2016,2018,2020",2,33
320195104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
320195105,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
320195106,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
320195431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
320222103,6,2020,"2010,2012,2014,2016,2018,2020",2,35
320251103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
320256101,6,2010,"2010,2012,2014,2016,2018,2020",2,47
320280103,6,2022,"2012,2014,2016,2018,2020,2022",2,34
320325103,6,2022,"2012,2014,2016,2018,2020,2022",4,33
320329101,6,"2012,2014,2016","2010,2012,2014,2016,2018,2020",2,41
320358103,6,"2010,2012","2010,2012,2014,2016,2018,2020",4,45
320362101,6,2010,"2010,2012,2014,2016,2018,2020",2,47
320362102,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,44
320379104,6,"2012,2014,2016","2010,2012,2014,2016,2018,2020",2,41
320382102,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
320383104,6,2020,"2010,2012,2014,2016,2018,2020",2,33
322881431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
330001101,6,2010,"2010,2012,2014,2016,2018,2020",2,47
330033102,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
330046104,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
330070103,6,"2012,2014,2016","2012,2014,2016,2018,2020,2022",2,43
330096104,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
330101431,6,2022,"2012,2014,2016,2018,2020,2022",2,34
330106104,6,2016,"2010,2012,2014,2016,2018,2020",2,38
330133103,6,2016,"2010,2012,2014,2016,2018,2020",2,38
330174104,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,45
330259101,6,2010,"2010,2012,2014,2016,2018,2020",2,46
330269102,6,"2012,2014,2016","2012,2014,2016,2018,2020,2022",2,44
330301105,6,2020,"2012,2014,2016,2018,2020,2022",2,38
330301107,6,2022,"2012,2014,2016,2018,2020,2022",1,34
330310101,6,2016,"2012,2014,2016,2018,2020,2022",2,40
330325104,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
330339104,6,2022,"2012,2014,2016,2018,2020,2022",2,33
330347103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
340007102,6,2020,"2012,2014,2016,2018,2020,2022",2,38
340048105,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
340105104,6,2020,"2010,2012,2014,2016,2018,2020",2,36
340128101,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,44
340133103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
340133104,6,2022,"2012,2014,2016,2018,2020,2022",2,33
340133431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
340138101,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
340199103,6,2012,"2012,2014,2016,2018,2020,2022",4,46
340234103,6,2016,"2012,2014,2016,2018,2020,2022",2,40
340234105,6,2016,"2012,2014,2016,2018,2020,2022",2,40
340257102,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,44
340263104,6,2022,"2012,2014,2016,2018,2020,2022",2,34
340272105,6,2010,"2010,2012,2014,2016,2018,2020",2,46
340289103,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
340289104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
340294431,6,2012,"2012,2014,2016,2018,2020,2022",2,46
340296104,6,2022,"2012,2014,2016,2018,2020,2022",2,34
340297103,6,2022,"2012,2014,2016,2018,2020,2022",2,33
340298105,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,45
340302102,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
340302431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
340308103,6,2010,"2010,2012,2014,2016,2018,2020",2,47
340314104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
340318104,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
340319104,6,"2014,2016","2012,2014,2016,2018,2020,2022",1,41
340321102,6,2022,"2012,2014,2016,2018,2020,2022",2,34
340334103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
340342103,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,44
340342104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
340343103,6,2022,"2012,2014,2016,2018,2020,2022",1,34
340356101,6,2020,"2010,2012,2014,2016,2018,2020",2,35
340357103,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
340357104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
340359103,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,44
340360103,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,44
340360104,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
340365102,6,2012,"2012,2014,2016,2018,2020,2022",2,47
340382103,6,2022,"2012,2014,2016,2018,2020,2022",2,33
350018104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
350030102,6,"2012,2014","2010,2012,2014,2016,2018,2020",2,42
350082103,6,2012,"2012,2014,2016,2018,2020,2022",2,47
350082104,6,2012,"2012,2014,2016,2018,2020,2022",2,46
350083104,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,42
350093104,6,2022,"2012,2014,2016,2018,2020,2022",-8,33
350099103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
350101102,6,2010,"2010,2012,2014,2016,2018,2020",2,47
350104104,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,43
350105103,6,2012,"2012,2014,2016,2018,2020,2022",2,46
350111103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
350127103,6,2016,"2012,2014,2016,2018,2020,2022",2,40
350127104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
350129105,6,2020,"2010,2012,2014,2016,2018,2020",2,35
350142104,6,2022,"2012,2014,2016,2018,2020,2022",2,34
350154431,6,"2012,2014,2016","2012,2014,2016,2018,2020,2022",2,43
350165106,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,44
350181101,6,"2012,2014","2010,2012,2014,2016,2018,2020",2,41
350181104,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,39
350216105,6,2012,"2012,2014,2016,2018,2020,2022",2,47
360010101,6,2010,"2010,2012,2014,2016,2018,2020",2,47
360012102,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
360013103,6,2020,"2010,2012,2014,2016,2018,2020",2,36
360013105,6,2020,"2010,2012,2014,2016,2018,2020",2,33
360026102,6,2012,"2012,2014,2016,2018,2020,2022",2,47
360053103,6,2022,"2012,2014,2016,2018,2020,2022",1,34
360062102,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,44
360062104,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
360064106,6,"2012,2014,2016","2012,2014,2016,2018,2020,2022",2,43
360066102,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,44
360067102,6,2012,"2012,2014,2016,2018,2020,2022",2,47
360125103,6,"2020,2022","2012,2014,2016,2018,2020,2022",1,36
360144101,6,2016,"2010,2012,2014,2016,2018,2020",4,38
360148104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
360157103,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
360171102,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
360174101,6,2010,"2010,2012,2014,2016,2018,2020",2,46
360175101,6,2016,"2010,2012,2014,2016,2018,2020",2,38
360191104,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
360193102,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,39
360247102,6,2010,"2010,2012,2014,2016,2018,2020",2,47
360252431,6,2022,"2012,2014,2016,2018,2020,2022",2,34
360256102,6,2020,"2010,2012,2014,2016,2018,2020",2,34
360271101,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
360271102,6,2012,"2012,2014,2016,2018,2020,2022",2,47
360275105,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
360275106,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
360289103,6,2016,"2012,2014,2016,2018,2020,2022",2,40
360301101,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,43
360304101,6,"2012,2014","2010,2012,2014,2016,2018,2020",2,42
360312101,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,43
363694433,6,2022,"2012,2014,2016,2018,2020,2022",2,34
370012103,6,2022,"2012,2014,2016,2018,2020,2022",2,33
370026101,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,39
370062103,6,"2020,2022","2012,2014,2016,2018,2020,2022",1,37
370078101,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,44
370081103,6,2022,"2012,2014,2016,2018,2020,2022",2,33
370088103,6,2022,"2012,2014,2016,2018,2020,2022",2,34
370088431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
370090103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
370092103,6,2022,"2012,2014,2016,2018,2020,2022",1,34
370111431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
370120101,6,"2012,2014","2010,2012,2014,2016,2018,2020",2,42
370120102,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,45
370160103,6,2022,"2012,2014,2016,2018,2020,2022",2,34
370164103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
370164104,6,2022,"2012,2014,2016,2018,2020,2022",2,34
370172103,6,2022,"2012,2014,2016,2018,2020,2022",2,33
370195104,6,2022,"2012,2014,2016,2018,2020,2022",2,33
370198102,6,2010,"2010,2012,2014,2016,2018,2020",2,52
370212103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
370214103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
370216104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
370216105,6,2022,"2012,2014,2016,2018,2020,2022",2,34
370238103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
370246431,6,2022,"2012,2014,2016,2018,2020,2022",2,34
370256431,6,2022,"2012,2014,2016,2018,2020,2022",2,34
370282102,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
370282103,6,2016,"2012,2014,2016,2018,2020,2022",2,40
370301101,6,2010,"2010,2012,2014,2016,2018,2020",2,46
370301102,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,45
370342103,6,2022,"2012,2014,2016,2018,2020,2022",1,34
370345103,6,2022,"2012,2014,2016,2018,2020,2022",2,34
370346103,6,"2012,2014","2012,2014,2016,2018,2020,2022",1,44
370355103,6,2020,"2012,2014,2016,2018,2020,2022",2,38
370361103,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
370390103,6,2022,"2012,2014,2016,2018,2020,2022",1,33
370406103,6,2022,"2012,2014,2016,2018,2020,2022",2,34
370406104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
370407101,6,2020,"2010,2012,2014,2016,2018,2020",2,33
370452103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
370463101,6,2020,"2010,2012,2014,2016,2018,2020",2,33
370463102,6,2020,"2010,2012,2014,2016,2018,2020",2,34
370465431,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
370478101,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,43
370478102,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,45
370502102,6,2010,"2010,2012,2014,2016,2018,2020",2,47
370503101,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,43
370503102,6,2010,"2010,2012,2014,2016,2018,2020",2,46
370504104,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
370507101,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,45
370507102,6,2010,"2010,2012,2014,2016,2018,2020",2,47
370509103,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
370537103,6,"2012,2014,2016","2012,2014,2016,2018,2020,2022",1,43
370544103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
370549103,6,2020,"2012,2014,2016,2018,2020,2022",2,38
370571101,6,"2012,2014","2010,2012,2014,2016,2018,2020",2,42
370605103,6,2022,"2012,2014,2016,2018,2020,2022",2,34
370679102,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
370769103,6,2022,"2012,2014,2016,2018,2020,2022",2,34
370769432,6,2022,"2012,2014,2016,2018,2020,2022",2,33
370770103,6,2016,"2012,2014,2016,2018,2020,2022",2,40
370776103,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410049101,6,"2010,2012","2010,2012,2014,2016,2018,2020",4,44
410058102,6,2010,"2010,2012,2014,2016,2018,2020",2,47
410060431,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
410066101,6,2020,"2010,2012,2014,2016,2018,2020",2,36
410066102,6,"2012,2014,2016","2010,2012,2014,2016,2018,2020",2,41
410109103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
410109431,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
410120102,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
410124103,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
410134431,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
410183103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
410187104,6,"2012,2014","2010,2012,2014,2016,2018,2020",2,41
410193104,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410193431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410196104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
410215103,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,44
410216104,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
410222102,6,2010,"2010,2012,2014,2016,2018,2020",2,46
410238104,6,2022,"2012,2014,2016,2018,2020,2022",1,33
410239101,6,"2012,2014","2010,2012,2014,2016,2018,2020",2,42
410260104,6,2020,"2010,2012,2014,2016,2018,2020",2,33
410266103,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,43
410291103,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
410323102,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
410325103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
410330103,6,2020,"2010,2012,2014,2016,2018,2020",2,33
410365101,6,"2012,2014","2010,2012,2014,2016,2018,2020",2,42
410381102,6,2020,"2010,2012,2014,2016,2018,2020",2,33
410383104,6,2020,"2010,2012,2014,2016,2018,2020",4,36
410393102,6,2012,"2012,2014,2016,2018,2020,2022",2,46
410396103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
410399104,6,2022,"2012,2014,2016,2018,2020,2022",1,34
410401104,6,2012,"2012,2014,2016,2018,2020,2022",2,47
410402103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
410404103,6,2016,"2012,2014,2016,2018,2020,2022",2,40
410409102,6,2016,"2012,2014,2016,2018,2020,2022",2,40
410409104,6,2022,"2012,2014,2016,2018,2020,2022",2,34
410410102,6,2012,"2012,2014,2016,2018,2020,2022",2,47
410411103,6,2022,"2012,2014,2016,2018,2020,2022",2,34
410413103,6,2012,"2012,2014,2016,2018,2020,2022",2,46
410425102,6,2010,"2010,2012,2014,2016,2018,2020",2,46
410426103,6,2022,"2012,2014,2016,2018,2020,2022",1,34
410429103,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410434102,6,2016,"2012,2014,2016,2018,2020,2022",2,41
410441101,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,45
410444104,6,2012,"2012,2014,2016,2018,2020,2022",2,47
410451102,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
410456103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
410460103,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410460431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410468102,6,2020,"2010,2012,2014,2016,2018,2020",2,36
410487103,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,45
410487104,6,2010,"2010,2012,2014,2016,2018,2020",2,46
410503103,6,"2012,2014,2016","2012,2014,2016,2018,2020,2022",2,43
410507102,6,2020,"2012,2014,2016,2018,2020,2022",2,39
410508103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
410510101,6,2010,"2010,2012,2014,2016,2018,2020",2,47
410513103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
410519103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
410528103,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,45
410535103,6,2016,"2012,2014,2016,2018,2020,2022",2,40
410541104,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,43
410549104,6,2022,"2012,2014,2016,2018,2020,2022",2,36
410554103,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,45
410554104,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,43
410563104,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410581104,6,2012,"2012,2014,2016,2018,2020,2022",2,46
410581105,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,44
410585102,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410587102,6,2020,"2010,2012,2014,2016,2018,2020",2,33
410591102,6,2010,"2010,2012,2014,2016,2018,2020",2,47
410636102,6,2012,"2012,2014,2016,2018,2020,2022",4,46
410636431,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,42
410689103,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,39
410689106,6,2020,"2010,2012,2014,2016,2018,2020",2,35
410694103,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,42
410696103,6,"2020,2022","2012,2014,2016,2018,2020,2022",1,37
410721105,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,38
410724105,6,2020,"2012,2014,2016,2018,2020,2022",2,38
410736103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
410742103,6,2016,"2012,2014,2016,2018,2020,2022",2,40
410756101,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
410756102,6,2010,"2010,2012,2014,2016,2018,2020",2,45
410758105,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
410791105,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410793104,6,2022,"2012,2014,2016,2018,2020,2022",2,34
410809431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410811101,6,2010,"2010,2012,2014,2016,2018,2020",2,46
410813104,6,2016,"2012,2014,2016,2018,2020,2022",2,40
410815431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410820101,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,44
410841431,6,2020,"2012,2014,2016,2018,2020,2022",2,38
410846102,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
410846104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
410852102,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
410858105,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
410858106,6,2022,"2012,2014,2016,2018,2020,2022",1,33
410858431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
410866431,6,2020,"2012,2014,2016,2018,2020,2022",2,38
410896431,6,2022,"2012,2014,2016,2018,2020,2022",2,34
410921102,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
410933104,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
410933105,6,2016,"2012,2014,2016,2018,2020,2022",2,40
410935103,6,2012,"2012,2014,2016,2018,2020,2022",2,46
410949101,6,"2012,2014,2016","2010,2012,2014,2016,2018,2020",2,41
410949102,6,"2012,2014","2010,2012,2014,2016,2018,2020",2,42
410969103,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
410982104,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
411007105,6,2016,"2012,2014,2016,2018,2020,2022",2,40
411007106,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
411035103,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,45
411045103,6,2022,"2012,2014,2016,2018,2020,2022",2,34
411070103,6,2020,"2010,2012,2014,2016,2018,2020",2,34
411070104,6,2020,"2010,2012,2014,2016,2018,2020",2,36
411070431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
411081104,6,2020,"2010,2012,2014,2016,2018,2020",2,35
411107102,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,44
411110104,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,38
411116105,6,2022,"2012,2014,2016,2018,2020,2022",1,33
411118103,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,44
411118104,6,2012,"2012,2014,2016,2018,2020,2022",2,46
411118109,6,2012,"2012,2014,2016,2018,2020,2022",2,53
411132431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
411137431,6,2016,"2012,2014,2016,2018,2020,2022",2,40
411137432,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,44
411186104,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
411186106,6,2020,"2010,2012,2014,2016,2018,2020",2,33
411204101,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,43
411204102,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,44
411217103,6,2020,"2010,2012,2014,2016,2018,2020",2,33
411225103,6,"2012,2014","2010,2012,2014,2016,2018,2020",4,41
411234103,6,2020,"2010,2012,2014,2016,2018,2020",2,36
411306103,6,"2012,2014,2016","2012,2014,2016,2018,2020,2022",2,43
411306105,6,2020,"2012,2014,2016,2018,2020,2022",2,38
411315104,6,2012,"2012,2014,2016,2018,2020,2022",1,47
411331103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
411331104,6,2022,"2012,2014,2016,2018,2020,2022",1,33
411375103,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
411391103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
411412101,6,2020,"2010,2012,2014,2016,2018,2020",2,34
411412104,6,2020,"2010,2012,2014,2016,2018,2020",2,33
411440102,6,2016,"2012,2014,2016,2018,2020,2022",-8,40
411461103,6,"2012,2014","2012,2014,2016,2018,2020,2022",4,43
411523103,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
411523104,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,39
411528103,6,2022,"2012,2014,2016,2018,2020,2022",2,34
411572103,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
411588103,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
411588104,6,2022,"2012,2014,2016,2018,2020,2022",1,33
411588105,6,"2016,2020","2012,2014,2016,2018,2020,2022",2,38
411591103,6,"2020,2022","2012,2014,2016,2018,2020,2022",4,35
411599103,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
411628101,6,2010,"2010,2012,2014,2016,2018,2020",2,47
411638401,6,2012,"2012,2014,2016,2018,2020,2022",4,46
411645103,6,2020,"2010,2012,2014,2016,2018,2020",2,36
411655103,6,2010,"2010,2012,2014,2016,2018,2020",2,46
411655104,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,45
411665101,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,43
411665104,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
411666102,6,2010,"2010,2012,2014,2016,2018,2020",2,46
411667103,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,39
411672101,6,"2012,2014,2016","2010,2012,2014,2016,2018,2020",2,41
411688103,6,"2016,2020","2010,2012,2014,2016,2018,2020",4,37
411691103,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,45
411700103,6,2020,"2010,2012,2014,2016,2018,2020",2,35
411700431,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
411704431,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,42
411709101,6,"2012,2014","2010,2012,2014,2016,2018,2020",2,42
411709102,6,2010,"2010,2012,2014,2016,2018,2020",2,46
411720104,6,2022,"2012,2014,2016,2018,2020,2022",2,33
411747103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
411747104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
411759101,6,2020,"2010,2012,2014,2016,2018,2020",2,34
411802102,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,40
411811101,6,2010,"2010,2012,2014,2016,2018,2020",2,46
411811102,6,2010,"2010,2012,2014,2016,2018,2020",2,46
411840431,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
411873103,6,"2016,2020","2010,2012,2014,2016,2018,2020",2,37
411883431,6,2022,"2012,2014,2016,2018,2020,2022",2,33
420002102,6,"2010,2012,2014","2010,2012,2014,2016,2018,2020",2,43
420025101,6,2020,"2010,2012,2014,2016,2018,2020",2,36
420089101,6,"2010,2012","2010,2012,2014,2016,2018,2020",2,44
420261103,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
420261431,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
420322102,6,2010,"2010,2012,2014,2016,2018,2020",2,47
420327101,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,39
420394102,6,2022,"2012,2014,2016,2018,2020,2022",1,33
420453102,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,41
421228431,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
429330431,6,2022,"2012,2014,2016,2018,2020,2022",2,34
430098102,6,"2012,2014","2010,2012,2014,2016,2018,2020",2,42
430111103,6,"2014,2016","2010,2012,2014,2016,2018,2020",2,39
430123103,6,"2020,2022","2012,2014,2016,2018,2020,2022",1,35
430125431,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,44
430252103,6,"2020,2022","2012,2014,2016,2018,2020,2022",4,37
430253101,6,2010,"2010,2012,2014,2016,2018,2020",2,47
430257102,6,2012,"2012,2014,2016,2018,2020,2022",2,47
430276103,6,"2014,2016","2012,2014,2016,2018,2020,2022",2,42
430276104,6,"2012,2014","2012,2014,2016,2018,2020,2022",2,45
430322107,6,2022,"2012,2014,2016,2018,2020,2022",2,33
430328103,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,37
430328104,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,35
430339105,6,"2020,2022","2012,2014,2016,2018,2020,2022",1,35
430345431,6,"2020,2022","2012,2014,2016,2018,2020,2022",2,36
