pid,gender,ibirthy,age_range,qg11_2014,qg11_2016,qg11_2018,qg11_2020,qg11_2022
620844101,1,1970,44-52,NA,NA,NA,2100,6000
520502101,1,1970,44-52,3900,NA,5000,5900,6500
230174105,0,1984,30-38,2000,NA,2000,NA,NA
420013101,1,1965,49-57,NA,3500,4500,5000,5000
620878104,0,1982,32-40,2500,NA,3500,2600,5000
370527102,0,1970,44-52,NA,NA,2500,2000,2800
230112101,0,1982,32-40,1200,NA,NA,2400,3000
311101103,1,1971,43-51,NA,NA,3000,2480,2590
621205101,0,1979,35-43,NA,2300,1000,NA,NA
211546103,1,1989,25-33,NA,NA,6000,6000,10000
312405102,1,1973,41-49,2500,NA,3000,4000,5000
410658101,0,1973,41-49,1300,NA,2000,3000,3000
410314104,1,1990,24-32,4000,4000,NA,NA,NA
140580101,1,1954,60-68,2000,NA,2800,NA,1400
330055102,1,1963,51-59,5220,NA,10000,8139,8000
210835101,0,1977,37-45,4000,NA,3000,6000,6000
620177101,1,1963,51-59,1200,NA,1500,3000,5000
320356102,0,1955,59-67,1800,NA,2000,2600,NA
230447104,1,1987,27-35,3200,NA,4000,5000,7000
620186104,0,1996,18-26,NA,NA,2800,3000,3000
620839103,1,1975,39-47,NA,NA,NA,3500,3500
440742101,1,1970,44-52,1500,NA,2500,NA,3000
120111103,1,1963,51-59,8000,NA,8000,8000,7800
440354103,1,1992,22-30,1700,5500,8000,9500,18000
769134431,0,1985,29-37,1400,2000,3500,2000,2000
320287102,1,1965,49-57,3500,4000,5000,6500,8000
510570101,0,1971,43-51,NA,NA,2500,3000,3200
410486103,0,1989,25-33,1700,NA,3000,3000,4100
441650105,0,1995,19-27,NA,NA,4000,4500,5000
370218101,1,1974,40-48,2000,1500,0,NA,NA
441089501,0,1990,24-32,NA,NA,3000,5500,6000
410519104,1,1990,24-32,NA,3000,4000,4000,4000
520146101,1,1960,54-62,NA,NA,2350,1650,2800
130574101,1,1970,44-52,NA,3000,5000,2600,NA
340252501,0,1994,20-28,0,NA,4500,6000,NA
520008101,1,1969,45-53,600,NA,1800,1920,3700
340017101,0,1970,44-52,NA,1300,2500,2000,NA
410403104,0,1986,28-36,2500,NA,0,3000,6000
620750101,1,1992,22-30,NA,NA,NA,5000,4000
310890431,0,1982,32-40,3000,NA,6000,8000,8000
211019102,1,1964,50-58,NA,NA,1600,2500,3500
620913103,0,1982,32-40,NA,NA,NA,2200,2550
330212101,1,1975,39-47,NA,NA,4000,5000,5000
410691101,0,1970,44-52,2300,NA,3800,4000,5200
130220104,1,1983,31-39,1200,NA,3000,3000,3600
520421103,1,1986,28-36,6000,NA,5000,3000,7000
420343531,1,1988,26-34,2100,NA,7000,10500,11000
411875101,1,1975,39-47,NA,NA,3200,4300,5000
320195106,0,1986,28-36,NA,NA,700,2400,320
340302431,0,1989,25-33,4500,NA,NA,7000,4000
610131103,0,1995,19-27,NA,NA,2600,3500,4500
610300102,1,1964,50-58,4642,NA,NA,7000,NA
130700104,1,1985,29-37,NA,3500,3000,5000,5000
510044103,0,1987,27-35,3000,NA,NA,1900,2000
210435102,0,1977,37-45,1800,1500,1900,NA,2500
312405103,0,1997,17-25,NA,450,NA,3000,9000
621130101,1,1973,41-49,NA,NA,NA,5000,5000
430534102,1,1963,51-59,NA,3000,10000,NA,NA
370208104,0,1989,25-33,NA,2000,3000,3000,3700
370016101,1,1970,44-52,2000,NA,2500,4000,6000
211779103,1,1996,18-26,NA,8000,1000,3000,6000
130220103,0,1983,31-39,4000,NA,5000,4400,6900
923714501,0,1988,26-34,NA,NA,NA,3000,10000
220230101,0,1958,56-64,NA,1500,1500,NA,NA
530138102,1,1952,62-70,1500,NA,0,NA,NA
320387104,1,1994,20-28,2800,3800,4300,6500,5800
211536103,0,1994,20-28,NA,3000,NA,4000,NA
530239103,0,1996,18-26,1000,NA,2400,3000,3000
520551104,0,1979,35-43,0,1600,NA,1800,4000
211563105,1,1996,18-26,NA,NA,3000,8000,10000
140268102,0,1970,44-52,1500,NA,2000,2400,NA
210196101,1,1973,41-49,NA,3800,5000,6500,8500
140393103,1,1990,24-32,NA,NA,3000,3000,4000
610044103,0,1986,28-36,4500,NA,8500,11000,8500
440769101,1,1965,49-57,NA,NA,2480,NA,2505
120077101,0,1964,50-58,NA,NA,1500,1500,3000
330285501,0,1988,26-34,3000,NA,NA,3500,3600
312035101,1,1988,26-34,5500,NA,5000,6300,12000
210982104,1,1988,26-34,3500,3000,4000,4000,4500
340066101,1,1954,60-68,600,NA,1000,0,1400
410834106,1,1991,23-31,NA,NA,4500,5000,NA
330092102,0,1975,39-47,2000,NA,2000,NA,2500
370434501,0,1990,24-32,1000,2500,3000,4000,NA
320325103,1,1989,25-33,4500,NA,5500,7000,10000
312020102,0,1981,33-41,6000,NA,5000,8000,7000
210977101,1,1972,42-50,1800,NA,2800,3000,4500
311911104,1,1983,31-39,3500,3000,4000,3500,NA
510018102,1,1997,17-25,NA,NA,NA,2565,8000
370088431,0,1989,25-33,NA,1000,2000,2000,2000
370115108,1,1977,37-45,3500,NA,14000,13000,14000
211563103,1,1973,41-49,2500,NA,2000,2000,6000
140365431,0,1984,30-38,NA,4500,4500,5200,6000
620849104,0,1973,41-49,NA,NA,2000,NA,2000
211832102,1,1958,56-64,3000,NA,2000,NA,NA
210863431,1,1986,28-36,7000,NA,NA,NA,10000
510303103,1,1968,46-54,2400,NA,2900,2950,2400
330313105,0,1988,26-34,NA,3000,3800,NA,4300
510324101,1,1957,57-65,880,800,880,2500,NA
530004103,0,1983,31-39,6000,NA,7500,8000,8000
370560101,1,1969,45-53,2000,NA,1800,2000,3000
370425101,1,1958,56-64,500,NA,400,0,NA
511018102,1,1971,43-51,3100,NA,4700,3700,5200
311670104,0,1986,28-36,3500,NA,6000,6000,7000
510957101,1,1966,48-56,NA,NA,NA,4500,5000
312055103,0,1987,27-35,2800,NA,3550,5200,6000
510347106,0,1987,27-35,2000,NA,2500,5000,9000
211407103,1,1993,21-29,NA,5000,NA,5000,7000
620887104,1,1992,22-30,NA,3400,5000,14000,12000
130893104,1,1986,28-36,3000,4000,4000,4500,5000
510884102,1,1953,61-69,NA,NA,800,1300,1300
311979103,1,1985,29-37,3000,NA,4000,4500,5000
184386433,1,1954,60-68,NA,2000,NA,1600,2000
360129104,0,1974,40-48,NA,NA,2000,NA,3100
620553107,0,1993,21-29,NA,NA,NA,3000,2800
440845104,0,1990,24-32,NA,NA,2500,3500,3500
621310106,1,1989,25-33,NA,5000,NA,12000,8000
370121101,1,1958,56-64,NA,NA,1600,2000,3000
510296103,1,1983,31-39,3000,NA,NA,NA,5000
370081103,1,1989,25-33,3600,NA,4800,8000,8000
440592104,0,1988,26-34,3335,4680,4400,5000,5600
411778104,0,1977,37-45,1900,2400,2500,4083,4300
510044101,0,1964,50-58,NA,NA,650,NA,2100
430418101,1,1974,40-48,NA,NA,NA,1852,8000
370342103,1,1988,26-34,3000,NA,5500,5800,5000
510044102,1,1962,52-60,2000,NA,2600,NA,NA
342912431,1,1968,46-54,10000,NA,10000,3000,4500
320251103,1,1985,29-37,6000,NA,NA,8500,NA
370164104,0,1988,26-34,2000,3000,4000,NA,4000
620004104,1,1987,27-35,2200,2400,2800,4500,4000
411118110,1,1995,19-27,0,3500,8000,4000,5000
312006103,1,1963,51-59,5000,5000,NA,NA,NA
440797101,0,1977,37-45,5000,NA,5000,NA,6000
340178101,1,1970,44-52,NA,NA,NA,3000,4000
410925101,0,1981,33-41,3000,3000,NA,NA,NA
450056101,1,1971,43-51,2700,NA,NA,NA,6000
140702102,1,1974,40-48,2600,NA,3200,5000,7000
354524432,1,1990,24-32,NA,NA,6500,10000,7000
370187104,0,1993,21-29,1000,8000,20000,15000,7000
620869431,0,1989,25-33,2500,NA,4000,4000,5000
411653105,0,1984,30-38,2500,NA,1500,7000,8000
440367101,1,1952,62-70,1100,NA,1800,2400,2400
410443501,0,1992,22-30,NA,NA,4000,4000,NA
450260102,1,1971,43-51,NA,NA,NA,2100,2700
620623102,0,1966,48-56,NA,NA,NA,1800,2300
430214101,1,1966,48-56,6000,NA,6000,9000,8000
130877101,0,1979,35-43,1800,2400,2000,3000,2700
440356101,1,1990,24-32,3000,NA,NA,NA,10000
370544501,0,1987,27-35,2000,NA,NA,NA,2350
430330104,0,1990,24-32,1600,NA,2800,2814,3700
510289105,1,1997,17-25,NA,0,0,3500,5000
510279101,0,1973,41-49,NA,1300,4000,4500,NA
140056102,1,1979,35-43,5000,NA,6000,8000,8000
211308101,1,1963,51-59,1050,NA,1450,1900,1800
350145103,0,1973,41-49,1500,NA,2500,2800,3500
430005103,0,1971,43-51,3600,NA,5300,5500,7000
430256104,0,1982,32-40,1800,NA,2600,3000,3100
370490102,0,1972,42-50,3600,NA,NA,6000,NA
370016103,0,1997,17-25,NA,NA,2000,2800,3000
311412101,1,1973,41-49,3500,NA,4000,4000,5000
430724103,0,1997,17-25,NA,NA,3000,NA,3000
410162104,0,1983,31-39,NA,NA,2000,2600,NA
410057103,1,1993,21-29,NA,NA,4900,6000,5300
360066102,0,1977,37-45,NA,1550,NA,2000,NA
140749101,1,1960,54-62,NA,NA,1500,1600,1500
210748101,0,1967,47-55,1600,NA,NA,91,NA
118404501,1,1984,30-38,2150,3300,3200,4210,5200
510120105,0,1988,26-34,1900,NA,NA,NA,2000
410636102,1,1976,38-46,3500,NA,10000,11000,13000
120009101,1,1964,50-58,NA,NA,1400,6000,5200
742337431,0,1986,28-36,NA,1600,NA,2600,3000
410193104,0,1989,25-33,NA,3000,4000,3000,6000
620650501,0,1986,28-36,1500,NA,NA,1100,2500
610147104,1,1994,20-28,NA,4000,10000,15000,19000
210730108,0,1964,50-58,1500,NA,2000,NA,NA
411834103,1,1987,27-35,NA,NA,2300,4300,4000
510175102,0,1989,25-33,1300,NA,1700,2200,2500
320385104,0,1966,48-56,3000,NA,4000,4000,NA
510141101,1,1963,51-59,NA,NA,4000,4500,NA
510175101,1,1985,29-37,3200,NA,3500,4300,4500
210661103,1,1982,32-40,1700,NA,2600,3883,4000
370056102,0,1963,51-59,NA,NA,NA,1500,2000
230186101,0,1983,31-39,NA,900,1200,NA,NA
320219101,1,1960,54-62,NA,NA,NA,1200,2000
520572101,1,1983,31-39,3000,NA,4500,5100,6000
320385103,0,1945,69-77,680,NA,500,NA,NA
410263103,1,1979,35-43,5100,NA,7200,7000,10000
520436106,0,1995,19-27,NA,2500,NA,3500,NA
312188101,1,1981,33-41,2800,5000,5000,5500,2500
430254101,1,1952,62-70,NA,NA,4000,8000,NA
510945431,1,1966,48-56,1800,NA,1700,2200,3000
411054104,1,1972,42-50,NA,NA,5000,8000,NA
410896101,1,1964,50-58,NA,NA,1200,1200,1500
340105101,0,1962,52-60,2500,NA,2800,3800,2000
130676101,0,1973,41-49,NA,NA,NA,1000,1500
510991103,0,1988,26-34,4500,8000,NA,NA,2600
411013103,1,1992,22-30,NA,NA,NA,5000,6500
450135101,0,1958,56-64,NA,1150,1200,NA,NA
210359102,1,1960,54-62,2000,NA,NA,3000,NA
210438102,1,1964,50-58,3000,2200,3500,2000,2000
411088103,0,1968,46-54,2200,NA,1800,1800,2000
120094103,0,1994,20-28,3000,NA,3000,3800,3800
370118101,1,1975,39-47,3500,NA,400,5000,5000
440897101,0,1980,34-42,3500,NA,3000,NA,1200
441678103,1,1979,35-43,2000,NA,NA,NA,3000
320042105,0,1969,45-53,2000,NA,3000,3000,3500
544225433,1,1987,27-35,3000,2500,3000,4500,2500
610220103,0,1995,19-27,NA,NA,NA,2800,3000
211964103,0,1992,22-30,1800,NA,3000,2800,NA
520233101,1,1985,29-37,2000,3000,4000,NA,3500
330100103,1,1982,32-40,5200,NA,5000,5000,8000
350150101,0,1975,39-47,1300,NA,2000,3000,3000
330272103,1,1994,20-28,NA,2900,NA,1500,7000
620912101,1,1968,46-54,1200,NA,1200,NA,NA
510158102,1,1961,53-61,NA,2500,3000,2928,3500
510158103,0,1963,51-59,NA,1500,NA,NA,3000
456465431,0,1988,26-34,2000,NA,2800,2500,3000
441940103,1,1995,19-27,NA,NA,NA,4700,6500
520063103,1,1974,40-48,NA,NA,800,800,600
620193103,1,1988,26-34,2200,NA,3500,4100,4000
140233102,1,1963,51-59,1000,1500,NA,NA,NA
420490101,0,1972,42-50,3500,NA,4000,8000,8400
530355101,1,1963,51-59,NA,2100,NA,3000,NA
450227104,1,1994,20-28,NA,NA,1800,1000,1800
320329104,0,1982,32-40,3000,NA,3000,3000,4500
170974501,0,1988,26-34,800,NA,NA,NA,2500
140013103,1,1984,30-38,NA,NA,10000,10000,13000
230427103,1,1986,28-36,5000,4000,6000,NA,NA
410645103,0,1989,25-33,2000,NA,NA,NA,2000
520260101,0,1967,47-55,5000,NA,7500,6550,7100
340306102,1,1969,45-53,NA,NA,3000,8000,8000
621602105,1,1993,21-29,NA,2100,3400,NA,NA
610167101,1,1964,50-58,NA,1300,2000,1600,1700
311964101,1,1974,40-48,36000,NA,3000,5000,NA
140650102,0,1987,27-35,NA,NA,1200,2000,1500
311912102,1,1958,56-64,1900,NA,3500,2500,2600
430323102,0,1966,48-56,22800,2000,NA,NA,NA
620843104,0,1971,43-51,NA,NA,1200,NA,2100
411463101,1,1962,52-60,3000,NA,3000,2000,NA
440151101,1,1972,42-50,3000,3000,7500,5400,5500
620233101,1,1964,50-58,NA,3600,NA,3000,3650
530245103,1,1995,19-27,0,NA,2500,5000,5000
211326104,0,1982,32-40,1780,NA,3700,3900,3000
620253101,1,1952,62-70,200,500,NA,NA,NA
410530103,1,1993,21-29,NA,NA,2800,3000,NA
230090103,0,1995,19-27,NA,NA,1000,2500,NA
210128102,1,1966,48-56,3500,NA,4800,5000,6000
610175102,0,1971,43-51,NA,NA,NA,2000,3000
620020104,0,1986,28-36,2000,NA,3000,NA,NA
312388103,1,1981,33-41,4200,NA,7000,8000,7000
441512103,0,1997,17-25,NA,NA,NA,8000,17000
230446103,0,1994,20-28,NA,1100,1450,3400,5950
410969105,1,1988,26-34,NA,6000,10000,20000,10000
211558102,1,1976,38-46,3500,NA,3500,4500,5000
430338101,1,1965,49-57,2600,2300,3500,4000,3500
311978531,0,1980,34-42,1820,2100,4000,3500,2990
441136101,1,1996,18-26,NA,NA,5200,4200,5750
420352102,0,1970,44-52,1400,NA,2540,2500,NA
430496104,1,1989,25-33,4200,3000,5500,0,NA
370481101,0,1969,45-53,800,NA,NA,300,3000
441232101,1,1962,52-60,NA,NA,NA,833,416
340238102,1,1967,47-55,4500,5000,NA,NA,NA
210673101,0,1968,46-54,NA,NA,1900,1900,NA
312144106,1,1982,32-40,3500,NA,3500,6000,7500
441366102,0,1967,47-55,5500,NA,10000,10000,4000
340133103,1,1987,27-35,NA,NA,5000,5000,NA
620784101,0,1969,45-53,1800,NA,2000,2200,NA
211521101,0,1968,46-54,NA,NA,2000,1000,NA
311733101,0,1979,35-43,2300,2800,3290,3800,4000
610023101,0,1966,48-56,2000,NA,NA,NA,3000
210634103,1,1976,38-46,3000,2000,1500,NA,NA
620883103,1,1987,27-35,3000,6000,NA,NA,NA
520301105,0,1996,18-26,NA,NA,NA,5000,7000
220301102,1,1970,44-52,2000,NA,600,2000,1700
210878101,0,1968,46-54,NA,NA,4500,5000,5000
410486101,0,1967,47-55,1800,1000,2000,NA,NA
311137105,1,1990,24-32,1320,NA,5000,5500,12700
411694102,1,1970,44-52,1800,NA,2000,NA,NA
312498101,1,1979,35-43,NA,3650,5000,2480,5400
410916103,0,1987,27-35,NA,NA,3000,2000,2900
440495102,1,1957,57-65,3000,NA,NA,4000,NA
410064101,0,1983,31-39,2500,NA,3500,3000,3800
210603103,1,1982,32-40,3200,5000,1500,NA,2000
340308102,1,1973,41-49,NA,NA,NA,800,3000
210487101,0,1972,42-50,NA,1050,NA,2500,NA
340257102,1,1978,36-44,2700,NA,5300,5500,5600
411105105,1,1976,38-46,4000,NA,NA,NA,4500
130900104,0,1988,26-34,2300,NA,3600,4000,3000
210342431,1,1972,42-50,2000,NA,NA,1000,2000
410396102,1,1963,51-59,2000,NA,2600,NA,NA
320195431,0,1989,25-33,2000,NA,3200,3500,3500
320068101,0,1992,22-30,1500,4000,8000,10000,8500
370269101,0,1972,42-50,1800,2000,NA,600,NA
312008105,0,1947,67-75,1200,600,1700,NA,NA
610296103,0,1997,17-25,NA,NA,NA,4000,4650
411354104,1,1994,20-28,NA,NA,3000,5000,7000
620689101,1,1984,30-38,3100,NA,3900,3900,6000
370404501,0,1989,25-33,1500,1800,NA,3000,3000
340236103,0,1993,21-29,2000,2900,3000,4000,4000
440592101,0,1962,52-60,NA,NA,3000,3000,NA
620689105,1,1977,37-45,2500,NA,NA,2000,NA
410736103,1,1986,28-36,5000,NA,5500,6000,6000
420090101,1,1973,41-49,4000,NA,5000,6000,5000
621692103,0,1971,43-51,2700,NA,4000,4600,4800
510128103,1,1992,22-30,2500,NA,9000,10000,8000
440456101,1,1969,45-53,NA,NA,1500,NA,1000
411840431,0,1986,28-36,NA,NA,3400,3500,3000
340252103,1,1989,25-33,3000,NA,8000,5000,7000
130030502,0,1989,25-33,1600,NA,2600,2900,3000
370266101,1,1955,59-67,NA,NA,3000,2000,300
211184103,1,1992,22-30,NA,NA,2000,3000,3000
320010103,1,1975,39-47,2100,NA,2600,3500,4000
410317101,1,1959,55-63,NA,NA,5000,6000,3000
151708431,1,1986,28-36,3000,4200,5100,5000,5000
410718103,0,1996,18-26,1500,1500,4000,2000,2500
509809431,1,1986,28-36,2000,NA,3000,3000,4500
620291103,1,1986,28-36,NA,NA,3500,4000,5500
130602102,0,1974,40-48,2000,NA,0,NA,NA
211047501,0,1990,24-32,NA,NA,2400,2400,2500
621561102,1,1970,44-52,NA,NA,NA,4000,6500
211536101,1,1971,43-51,3000,1500,NA,2400,2500
621134101,1,1964,50-58,NA,NA,500,1200,1000
370574102,1,1993,21-29,2500,5000,5200,5000,NA
620260105,0,1972,42-50,NA,NA,1000,1500,2000
440151103,1,1995,19-27,2000,NA,4300,5000,7000
440156101,1,1963,51-59,1600,NA,1982,NA,NA
370736102,1,1982,32-40,1800,NA,4000,3000,3000
420067102,1,1970,44-52,4000,NA,4500,3800,4000
230046103,1,1988,26-34,NA,NA,1800,2700,2700
411036104,1,1980,34-42,1200,NA,2000,NA,NA
210389102,0,1982,32-40,1500,NA,3000,4500,4000
430158501,0,1990,24-32,1800,2500,3500,6000,7500
610140103,1,1996,18-26,2000,0,2500,3000,6700
530169102,0,1981,33-41,1900,NA,NA,NA,2500
130193102,1,1959,55-63,NA,2000,NA,NA,2000
340363103,1,1979,35-43,2500,NA,3100,5000,NA
330161102,1,1954,60-68,NA,1800,2000,NA,NA
135165501,0,1984,30-38,2000,NA,2700,0,NA
130224431,1,1987,27-35,1500,NA,NA,3500,3400
411730101,1,1987,27-35,NA,NA,2000,5000,16000
370169101,1,1964,50-58,2600,NA,2000,3450,5600
140642101,0,1971,43-51,NA,NA,3450,3000,NA
340233103,0,1992,22-30,2500,NA,3000,NA,4000
510953103,0,1995,19-27,NA,NA,3000,3500,3000
410905101,0,1970,44-52,1700,NA,2900,3200,3700
420368103,1,1990,24-32,1200,NA,2600,3000,6000
440824104,0,1997,17-25,NA,NA,0,3500,4200
210553105,0,1989,25-33,1000,2000,NA,NA,2700
410903103,0,1986,28-36,618,NA,7000,1200,8000
441519103,1,1974,40-48,3200,NA,5000,6500,5500
523690431,0,1990,24-32,NA,2000,NA,NA,3000
441532103,1,1984,30-38,NA,4000,3500,4500,5500
130501101,1,1962,52-60,3000,NA,1200,2000,2500
210841101,0,1973,41-49,NA,700,1500,3000,5000
440746102,0,1970,44-52,NA,2000,4000,2500,3700
210245104,1,1987,27-35,3500,NA,NA,5500,7000
370259101,1,1964,50-58,NA,NA,2400,1000,NA
440974101,0,1973,41-49,1450,NA,2200,2000,2000
370221101,1,1981,33-41,NA,4500,NA,NA,8000
440648102,1,1949,65-73,NA,NA,160,250,300
370751104,1,1994,20-28,3600,NA,NA,5000,7000
620685102,0,1971,43-51,2900,NA,4400,5200,5000
440942104,1,1986,28-36,3000,NA,1300,9000,10000
440096102,0,1973,41-49,1650,NA,2000,2300,3200
211546431,0,1989,25-33,2000,2000,2500,3000,4000
130417104,0,1987,27-35,NA,1000,1500,800,2000
210638101,0,1957,57-65,NA,1500,1200,NA,NA
620631404,1,1984,30-38,3500,NA,NA,3500,NA
441512101,0,1973,41-49,NA,NA,2000,2200,2000
312248102,0,1986,28-36,NA,4000,6000,7000,8000
370205531,0,1986,28-36,NA,NA,1200,1500,1600
621614431,0,1989,25-33,NA,NA,5000,3000,NA
440771105,0,1998,16-24,NA,NA,NA,2000,0
130298431,0,1989,25-33,1000,1100,1000,NA,1600
330223102,1,1991,23-31,2100,5000,10000,15000,20000
211770103,0,1991,23-31,3000,2300,2900,3000,4000
410649101,1,1964,50-58,1290,1500,NA,NA,500
312243103,1,1965,49-57,20000,15000,34000,20000,31000
210181105,0,1994,20-28,NA,2500,3000,3000,3600
450021103,0,1995,19-27,NA,NA,2500,5000,5500
211114101,1,1975,39-47,5000,NA,4000,4800,4500
330064102,1,1975,39-47,6000,NA,5000,10000,10000
410568101,0,1991,23-31,NA,NA,1400,2800,4500
440376101,1,1967,47-55,3500,NA,2500,NA,NA
620304101,0,1974,40-48,NA,NA,NA,2000,1500
340300103,0,1990,24-32,NA,2500,2000,2500,2500
340257104,0,1982,32-40,2000,NA,2666,3300,3000
510895101,1,1966,48-56,2000,NA,NA,NA,3000
411090102,1,1975,39-47,1800,NA,2600,2630,2900
330341103,1,1991,23-31,NA,NA,4300,5000,7500
370160103,0,1988,26-34,2000,3200,3500,NA,4000
530004101,0,1961,53-61,NA,NA,3500,2500,NA
330271101,1,1984,30-38,3000,NA,4500,5500,6500
140220106,1,1995,19-27,NA,5000,7000,16000,17000
411830101,0,1978,36-44,2300,NA,2800,3000,2600
721632431,0,1985,29-37,2000,NA,4000,5000,5700
360297103,1,1995,19-27,NA,NA,2200,4200,8000
510193531,0,1979,35-43,2000,2000,2700,3000,3000
220319101,0,1982,32-40,2000,NA,300,3700,3600
410203107,0,1987,27-35,NA,1500,NA,NA,150
130756101,0,1970,44-52,NA,NA,350,NA,300
620507101,0,1966,48-56,NA,NA,1300,1000,NA
140719101,0,1978,36-44,NA,NA,1500,1500,NA
130540103,1,1988,26-34,3500,NA,4000,5000,3000
312220102,1,1991,23-31,NA,5000,3200,1700,8000
360208532,1,1987,27-35,2000,4000,NA,NA,1800
610244101,1,1971,43-51,NA,NA,3000,8100,8600
411796104,0,1985,29-37,1200,NA,NA,NA,3000
130883102,0,1973,41-49,1000,1500,NA,NA,2400
410366103,1,1986,28-36,2000,2000,2700,3500,3000
411325103,1,1996,18-26,3000,NA,5000,NA,7000
310795101,0,1972,42-50,NA,4000,3500,3500,6000
140149102,1,1984,30-38,NA,NA,5500,8000,6000
230594101,0,1971,43-51,NA,NA,1000,1800,2500
701221431,1,1990,24-32,3000,3500,4500,NA,5000
519657501,1,1988,26-34,4500,NA,5000,5000,NA
311955102,1,1954,60-68,3800,NA,1200,1800,NA
350165104,0,1980,34-42,NA,2000,3000,4000,2000
210203431,1,1978,36-44,2000,3000,3000,5000,6000
211558103,0,1978,36-44,1500,NA,2000,2400,2500
411653102,1,1965,49-57,600,NA,1800,2400,3200
620845104,0,1989,25-33,NA,NA,NA,2000,2000
520200101,1,1973,41-49,2800,NA,NA,3100,NA
130036107,0,1985,29-37,NA,NA,2000,3000,3000
411108104,0,1974,40-48,3000,1800,2500,NA,8000
311101105,1,1997,17-25,NA,2500,3500,6000,4500
135717501,0,1990,24-32,2300,NA,2000,2000,3000
410460103,1,1989,25-33,NA,NA,4500,0,10000
370177102,0,1976,38-46,NA,2900,2600,NA,0
310041103,0,1981,33-41,NA,NA,5500,5500,5700
312363103,1,1967,47-55,NA,NA,10000,300000,18000
110079101,1,1968,46-54,1700,NA,2600,1000,3400
360302101,0,1970,44-52,1500,NA,1500,NA,NA
140307101,1,1961,53-61,NA,NA,5000,5100,5500
430258103,0,1972,42-50,NA,NA,NA,2000,1980
311412102,0,1973,41-49,1800,3000,49200,2500,4000
621420102,0,1962,52-60,NA,1700,5000,291,5000
530381101,1,1973,41-49,NA,NA,3000,5000,NA
350093104,1,1989,25-33,4500,NA,6500,6000,10000
440627101,1,1969,45-53,NA,1500,3000,NA,3000
610309102,0,1970,44-52,NA,NA,1300,1000,1500
441072105,0,1982,32-40,4000,4300,NA,2000,2600
450127101,0,1958,56-64,960,NA,1000,NA,1800
411660101,0,1964,50-58,NA,1500,2000,1100,1850
430132103,0,1982,32-40,NA,NA,3000,2600,2400
370770101,0,1959,55-63,1700,NA,4000,2800,2800
130697102,0,1982,32-40,2000,NA,2500,3000,3500
289268501,1,1985,29-37,5300,NA,15000,11000,12000
130222103,0,1993,21-29,2000,NA,2500,2600,3000
620919101,1,1967,47-55,3500,4500,NA,NA,NA
621661102,1,1968,46-54,1353,NA,1750,3600,3800
410550101,1,1978,36-44,NA,6000,6000,1690,1690
620186103,1,1994,20-28,NA,6000,7000,8000,NA
130707103,1,1997,17-25,3000,3500,3000,8000,12000
411643101,1,1959,55-63,1800,NA,1200,2000,2000
320391102,0,1988,26-34,1856,NA,3300,2200,4583
530117102,0,1973,41-49,2200,NA,2800,2100,NA
621699102,1,1971,43-51,3300,NA,4200,4500,6000
210712101,0,1971,43-51,6000,NA,6000,5500,6000
620648104,0,1997,17-25,NA,NA,NA,4000,5500
140005101,1,1971,43-51,NA,NA,NA,4000,5000
620643103,1,1990,24-32,3600,4800,5400,6000,10000
130633102,1,1957,57-65,1800,NA,NA,1650,1900
410147101,1,1953,61-69,2500,1500,3300,NA,NA
220069104,0,1985,29-37,1900,NA,2000,2000,2000
440296101,1,1978,36-44,NA,NA,4000,4500,NA
620869101,0,1963,51-59,200,NA,200,200,NA
230609102,1,1969,45-53,1800,NA,2000,1800,1800
440491101,0,1970,44-52,1600,NA,2000,3000,3000
441300104,0,1983,31-39,1950,NA,3300,3600,3000
440576105,0,1986,28-36,NA,NA,2800,2000,2900
370776103,0,1989,25-33,2100,NA,3000,4000,5500
440592103,1,1993,21-29,2800,2000,3500,5000,5000
350072103,1,1991,23-31,3500,3700,6000,NA,NA
621484103,1,1982,32-40,4500,NA,4000,3000,NA
130281104,0,1990,24-32,3000,NA,8000,9800,8000
230591101,1,1976,38-46,1400,NA,2000,3640,4800
130749101,1,1960,54-62,2700,NA,2950,NA,NA
230082103,1,1976,38-46,3000,NA,3500,NA,NA
621643102,1,1963,51-59,3000,NA,3000,2800,2800
440890104,1,1988,26-34,4000,6000,6500,8000,7000
530073104,0,1988,26-34,1500,NA,2600,3000,3000
610251103,1,1983,31-39,2500,NA,4500,5500,6500
120071101,0,1975,39-47,2000,NA,2300,NA,3000
450199106,0,1996,18-26,NA,NA,NA,4000,5000
312297103,1,1998,16-24,NA,NA,NA,0,5000
620151101,1,1967,47-55,4500,NA,4000,5000,6500
210664102,1,1971,43-51,800,NA,2300,2500,2600
411215103,1,1971,43-51,1700,NA,3500,5000,5000
320143104,0,1993,21-29,NA,5000,7500,12000,20000
311838101,0,1964,50-58,7416,NA,7000,3711,10000
149781501,1,1986,28-36,2000,NA,2000,3000,3800
140859432,1,1981,33-41,1800,3000,3600,5000,6000
450348101,1,1986,28-36,NA,NA,NA,5000,6000
360026102,1,1975,39-47,3000,NA,3600,NA,4500
320073102,1,1948,66-74,1800,NA,1000,2000,0
620997104,0,1996,18-26,NA,NA,1600,NA,4500
620396102,1,1981,33-41,3100,NA,3500,4200,5000
370624101,1,1979,35-43,2500,NA,2200,2000,4000
620980101,1,1979,35-43,NA,NA,3800,4000,6500
430400104,1,1987,27-35,3500,NA,6200,5500,6000
