pid,num_surveys,survey_years,first_year,last_year,age_range
130158102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 34
130159102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 72
130164102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 35
130166101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 83
130166102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 86
130167101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 67
130167102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 67
130175101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 62
130175102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 37
130175103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 34
130175104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 64
130175105,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 33
130179101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 73
130190101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 70
130193101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 62
130193102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 63
130193103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,1 - 36
130195101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 73
130197101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130197102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 51
130199101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 72
130199102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 72
130201101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,1 - 31
130201102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 58
130201103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 55
130204101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 66
130204102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 43
130204103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 66
130204105,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 41
130206101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 64
130206103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,1 - 33
130206104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 65
130207101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 67
130207102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 44
130207103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 41
130207104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 70
130210101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130210103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 34
130211104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 50
130213103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 37
130220101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 73
130220102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 71
130220103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 39
130220104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 39
130222101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 53
130224101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 59
130224102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 57
130224103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 35
130226102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 49
130227101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 77
130228101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 44
130231101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 57
130231102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 31
130231103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130234101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 75
130234102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 71
130254101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 74
130254102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 64
130254103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 37
130268101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 66
130268102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 64
130272101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 66
130272102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 68
130275102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 66
130277101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 67
130277103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 46
130279101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,1 - 56
130281101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 55
130281102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 57
130281103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 34
130281104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 32
130282101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 58
130282102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 68
130283101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130283102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 58
130285101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 68
130285102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 69
130292101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 58
130292102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 59
130293101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 41
130293102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 42
130294101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 57
130294102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 54
130295101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 36
130297101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 46
130299102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130299103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 32
130299106,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 77
130301101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 63
130301102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 63
130301103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 37
130301104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 36
130306101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 43
130306102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 47
130307101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 47
130307102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 47
130311101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 77
130311102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 76
130311103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 30
130311104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130311105,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 58
130311106,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 35
130311107,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 33
130314101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 55
130314104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 31
130315101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 50
130315102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 50
130316102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 66
130316103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,1 - 37
130317102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 72
130318101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 75
130318102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 77
130318103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 32
130321101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 61
130321102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 60
130321104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 33
130321105,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 36
130322101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 67
130322102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 43
130322103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 41
130323102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 41
130324101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 59
130324102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 59
130330101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 79
130330102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 78
130332101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 46
130333101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 65
130333102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 65
130338102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 84
130339101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 53
130339102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 54
130340101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 53
130340102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 54
130342101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 64
130342102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 69
130368101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 73
130368102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 73
130381101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 45
130384101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,4 - 52
130389101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 48
130389102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 47
130393105,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 42
130396101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 55
130396102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 57
130397102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 49
130398101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 73
130406102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 58
130413101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 65
130413102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 67
130415102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 54
130416101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 55
130416102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 51
130416103,7,"2010,2011,2012,2016,2018,2020,2022",2010,2022,1 - 29
130417101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 64
130417102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 64
130420101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 43
130420102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 39
130424101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 73
130424102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 73
130425102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 80
130425103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 46
130426101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130426103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 44
130428102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 67
130428103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130431101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130431102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 49
130433101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 73
130433102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 66
130433103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 41
130433104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 40
130435101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 77
130435102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 70
130437101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 76
130437102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 75
130438101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 71
130438102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 75
130439101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 70
130439102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 77
130443101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 64
130443104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 40
130451101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 38
130451103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 36
130452101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 48
130452102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 49
130453101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 48
130457101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 59
130457102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 57
130459101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 45
130459102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 44
130462101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 68
130462102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 71
130463101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 58
130466101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 63
130466104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 38
130467101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 67
130471102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 72
130473101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130473103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 32
130475103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 44
130476101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 71
130477101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 54
130477102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 54
130479101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 35
130479102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 67
130479103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 36
130480101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 49
130480102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 73
130480104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 48
130482101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130482102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 55
130483101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130485102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 59
130486101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 67
130487101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 51
130487102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130489101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 48
130489102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 47
130489103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 77
130489104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 77
130491101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 54
130491102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130491103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 32
130492101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 58
130492102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 57
130493102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 51
130494101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 51
130494102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 51
130494103,7,"2011,2012,2014,2016,2018,2020,2022",2011,2022,-8 - 27
130495101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130496102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 48
130499101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 50
130499102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 49
130500101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 37
130502101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 58
130503101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 66
130503102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 63
130504101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 73
130505101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 74
130505102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 73
130506102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 41
130507101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 58
130516101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 55
130516102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 55
130516103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 34
130517101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130531102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 57
130533101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 58
130534101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 39
130534102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 38
130538101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,1 - 32
130538103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 57
130538104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 35
130540101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 68
130541101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 61
130542101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 37
130542102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 60
130543101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130543102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 54
130544101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 57
130545101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 50
130550101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 60
130551101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 54
130551102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 55
130553101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 59
130553102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 60
130555102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 61
130555103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,1 - 39
130555107,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 35
130556102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 69
130556103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 67
130558101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130559101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 68
130559102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 66
130560101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 65
130560102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 65
130561101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 49
130561102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 49
130562101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 35
130563101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 41
130563102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 41
130566101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130566102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 51
130568101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 46
130568102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 76
130568103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 74
130571101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 38
130571102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 40
130572101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,1 - 75
130574101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130574102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130576101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130576102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130578102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 42
130579101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 53
130579102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 55
130579104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 32
130580101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 52
130580102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 54
130580103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,1 - 32
130582101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 67
130582102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 65
130588101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 72
130588102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 72
130588104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 47
130590101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 80
130591101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 84
130593102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,5 - 75
130596101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 77
130596102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 69
130597101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 53
130598101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 74
130598102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 68
130599101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 76
130599102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 76
130600101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 78
130600102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 73
130601102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 53
130602101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 51
130602102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 48
130603101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 68
130603102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 66
130605101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 56
130605102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 55
130606101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 68
130606102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 68
130606105,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 41
130613101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,1 - 77
130614101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 70
130614102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 73
130617101,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 60
130617102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 61
130617104,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 92
130617106,7,"2010,2011,2012,2016,2018,2020,2022",2010,2022,1 - 28
130619102,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,2 - 54
130619103,7,"2010,2012,2014,2016,2018,2020,2022",2010,2022,4 - 31
